openalex_id,full_name,affiliated_institution,country,research_topics,works_count,citation_count,h_index,profile_url,profile_image_url
https://openalex.org/A5042604163,Stéphane Portanguen,Institut National de la Recherche Agronomique,MA,Meat and Animal Product Quality; Additive Manufacturing and 3D Printing Technologies; Advanced Chemical Sensor Technologies; Animal Nutrition and Physiology; Microbial Inactivation Methods,105,1334,21,https://openalex.org/A5042604163,
https://openalex.org/A5054565945,Mohamed Najimi,Université Sultan Moulay Slimane,MA,Neuroscience of respiration and sleep; Neuroscience and Neuropharmacology Research; Neuropeptides and Animal Physiology; Sleep and Wakefulness Research; Child Nutrition and Water Access,105,944,19,https://openalex.org/A5054565945,
https://openalex.org/A5055050540,Abdellatif Obbadi,Chouaib Doukkali University,MA,Wind Turbine Control Systems; Microgrid Control and Optimization; Multilevel Inverters and Converters; Photovoltaic System Optimization Techniques; Power Systems and Renewable Energy,105,892,12,https://openalex.org/A5055050540,
https://openalex.org/A5056203930,Rakesh Gupta,American Society of Echocardiography,US,Pleural and Pulmonary Diseases; Tuberculosis Research and Epidemiology; Diagnosis and treatment of tuberculosis; Infectious Diseases and Tuberculosis; Medical Imaging and Pathology Studies,105,996,17,https://openalex.org/A5056203930,
https://openalex.org/A5062852134,Sophie Cerneaux,École Nationale Supérieure de Chimie de Montpellier,FR,Membrane Separation Technologies; Membrane Separation and Gas Transport; Fuel Cells and Related Materials; Advanced ceramic materials synthesis; Membrane-based Ion Separation Techniques,105,3509,33,https://openalex.org/A5062852134,
https://openalex.org/A5068392446,Mohamed Morchid,Université Ibn-Tofail,MA,Natural Language Processing Techniques; Topic Modeling; Speech Recognition and Synthesis; Music and Audio Processing; Advanced Text Analysis Techniques,105,895,13,https://openalex.org/A5068392446,
https://openalex.org/A5070951576,Naïma El Ghachtouli,Sidi Mohamed Ben Abdellah University,MA,Chromium effects and bioremediation; Adsorption and biosorption for pollutant removal; Legume Nitrogen Fixing Symbiosis; Mycorrhizal Fungi and Plant Interactions; Plant-Microbe Interactions and Immunity,105,2407,26,https://openalex.org/A5070951576,
https://openalex.org/A5075763945,Amal Satté,Mohammed V University,MA,Epilepsy research and treatment; Sleep and Wakefulness Research; Infectious Diseases and Tuberculosis; Ophthalmology and Eye Disorders; Sleep and related disorders,105,120,6,https://openalex.org/A5075763945,
https://openalex.org/A5077031117,Driss Cherqaoui,Cadi Ayyad University,MA,Computational Drug Discovery Methods; Synthesis and biological activity; Analytical Chemistry and Chromatography; HIV/AIDS drug development and treatment; Click Chemistry and Applications,105,928,18,https://openalex.org/A5077031117,
https://openalex.org/A5081709796,R Kadiri,Centre Hospitalier Ibn Sina,MA,Parasitic infections in humans and animals; Diagnosis and treatment of tuberculosis; Infectious Diseases and Tuberculosis; Amoebic Infections and Treatments; Congenital Anomalies and Fetal Surgery,105,320,10,https://openalex.org/A5081709796,
https://openalex.org/A5085821337,Youssef Miyah,Instituts Supérieurs des Professions Infirmières et Techniques de Santé,MA,Adsorption and biosorption for pollutant removal; Nanomaterials for catalytic reactions; Dye analysis and toxicity; Advanced Photocatalysis Techniques; Advanced oxidation water treatment,105,3015,31,https://openalex.org/A5085821337,
https://openalex.org/A5091315809,Said El Kafhali,Université Hassan 1er,MA,Cloud Computing and Resource Management; IoT and Edge/Fog Computing; Blockchain Technology Applications and Security; Imbalanced Data Classification Techniques; Network Security and Intrusion Detection,105,1802,22,https://openalex.org/A5091315809,
https://openalex.org/A5102918300,Zia Ahmed,Shahjalal University of Science and Technology,BD,Flood Risk Assessment and Management; Water Quality and Pollution Assessment; Heavy metals in environment; Land Use and Ecosystem Services; Climate change impacts on agriculture,105,2527,29,https://openalex.org/A5102918300,
https://openalex.org/A5103258152,Véronique Houdouin,Hôpital Necker-Enfants Malades,FR,Cystic Fibrosis Research Advances; Neonatal Respiratory Health Research; Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis; Escherichia coli research studies; Asthma and respiratory diseases,105,1790,24,https://openalex.org/A5103258152,
https://openalex.org/A5108354799,Omar El Mesbahi,Centre Hospitalier Universitaire Hassan II,MA,Sarcoma Diagnosis and Treatment; Breast Cancer Treatment Studies; Gastric Cancer Management and Outcomes; Cancer Diagnosis and Treatment; Breast Lesions and Carcinomas,105,807,15,https://openalex.org/A5108354799,
https://openalex.org/A5109138465,S Bennani,Hôpital Universitaire International Cheikh Khalifa,MA,Urological Disorders and Treatments; Bladder and Urothelial Cancer Treatments; Ureteral procedures and complications; Urinary and Genital Oncology Studies; Pediatric Urology and Nephrology Studies,105,404,10,https://openalex.org/A5109138465,
https://openalex.org/A5112872322,H. Elkacemi,Mohammed V University,MA,Head and Neck Cancer Studies; Sarcoma Diagnosis and Treatment; Breast Cancer Treatment Studies; Endometrial and Cervical Cancer Treatments; Brain Metastases and Treatment,105,417,8,https://openalex.org/A5112872322,
https://openalex.org/A5113906237,Antônio Haddad,Hopital Universitaire Hedi Chaker,TN,Retinal and Macular Surgery; Retinal Diseases and Treatments; Corneal Surgery and Treatments; Glaucoma and retinal disorders; Glycosylation and Glycoproteins Research,105,1649,20,https://openalex.org/A5113906237,
https://openalex.org/A5004471074,Johann Lavaud,Centre National pour la Recherche Scientifique et Technique (CNRST),MA,Marine and coastal ecosystems; Algal biology and biofuel production; Photosynthetic Processes and Mechanisms; Diatoms and Algae Research; Aquatic Ecosystems and Phytoplankton Dynamics,104,5013,41,https://openalex.org/A5004471074,
https://openalex.org/A5005034208,Abdelilah Laraqui,Mohammed V University,MA,Prostate Cancer Treatment and Research; Colorectal Cancer Treatments and Studies; BRCA gene mutations in cancer; Cervical Cancer and HPV Research; Lung Cancer Treatments and Mutations,104,787,13,https://openalex.org/A5005034208,
https://openalex.org/A5019785434,Jacob Stolle,Institut National de la Recherche Scientifique,CA,Earthquake and Tsunami Effects; Coastal and Marine Dynamics; earthquake and tectonic studies; Fluid Dynamics Simulations and Interactions; Tropical and Extratropical Cyclones Research,104,1285,23,https://openalex.org/A5019785434,
https://openalex.org/A5020772221,A. Rahmani,Université Moulay Ismail de Meknes,MA,Carbon Nanotubes in Composites; Graphene research and applications; Fullerene Chemistry and Applications; Boron and Carbon Nanomaterials Research; Organic Electronics and Photovoltaics,104,766,17,https://openalex.org/A5020772221,
https://openalex.org/A5027383656,Soukaina Wakrim,Université Ibn Zohr,MA,Vascular anomalies and interventions; Sarcoma Diagnosis and Treatment; Gastrointestinal disorders and treatments; Bone Tumor Diagnosis and Treatments; Parasitic infections in humans and animals,104,114,5,https://openalex.org/A5027383656,
https://openalex.org/A5028719780,Adnane Bargaz,The Polytechnic University of Japan,JP,Legume Nitrogen Fixing Symbiosis; Agronomic Practices and Intercropping Systems; Plant nutrient uptake and metabolism; Plant-Microbe Interactions and Immunity; Nematode management and characterization studies,104,3827,29,https://openalex.org/A5028719780,
https://openalex.org/A5033533099,Jean‐Philippe Nougayrède,Institut National de la Recherche Agronomique,MA,Escherichia coli research studies; Bacterial Genetics and Biotechnology; Antibiotic Resistance in Bacteria; Gut microbiota and health; Viral gastroenteritis research and epidemiology,104,7538,43,https://openalex.org/A5033533099,
https://openalex.org/A5035687077,Faouzia Benabbou,University of Hassan II Casablanca,MA,Spam and Phishing Detection; Topic Modeling; Sentiment Analysis and Opinion Mining; Cloud Computing and Resource Management; Imbalanced Data Classification Techniques,104,1063,16,https://openalex.org/A5035687077,
https://openalex.org/A5036952705,Hassan Radoine,Mohammed V University,MA,Building Energy and Comfort Optimization; Sustainable Building Design and Assessment; Urban Heat Island Mitigation; Urban and Rural Development Challenges; Architecture and Cultural Influences,104,505,13,https://openalex.org/A5036952705,
https://openalex.org/A5037050191,María Eugenia Longo,Centre National pour la Recherche Scientifique et Technique (CNRST),MA,"Social Sciences and Governance; Education, sociology, and vocational training; Employment, Labor, and Gender Studies; Latin American socio-political dynamics; Social Policies and Family",104,287,8,https://openalex.org/A5037050191,
https://openalex.org/A5049001745,Fatima E.M. Alaoui,Abdelmalek Essaâdi University,MA,Phase Equilibria and Thermodynamics; Thermodynamic properties of mixtures; Chemical Thermodynamics and Molecular Structure; Thermochemical Biomass Conversion Processes; Biodiesel Production and Applications,104,1561,22,https://openalex.org/A5049001745,
https://openalex.org/A5051811694,Bouâbid El Mansouri,Université Ibn-Tofail,MA,Groundwater and Isotope Geochemistry; Groundwater flow and contamination studies; Geological and Geophysical Studies Worldwide; Hydrology and Watershed Management Studies; Groundwater and Watershed Analysis,104,638,13,https://openalex.org/A5051811694,
https://openalex.org/A5052656638,I. Boujenane,Institut Agronomique et Vétérinaire Hassan II,MA,Genetic and phenotypic traits in livestock; Reproductive Physiology in Livestock; Agriculture and Rural Development Research; Animal Diversity and Health Studies; Effects of Environmental Stressors on Livestock,104,1507,21,https://openalex.org/A5052656638,
https://openalex.org/A5058799912,Zouhaı̈r Mouayn,Université Sultan Moulay Slimane,MA,Quantum Mechanics and Non-Hermitian Physics; Mathematical functions and polynomials; Mathematical Analysis and Transform Methods; Quantum chaos and dynamical systems; Spectral Theory in Mathematical Physics,104,409,10,https://openalex.org/A5058799912,
https://openalex.org/A5064042305,Pierre‐Simon Ross,Institut National de la Recherche Scientifique,CA,Geological and Geochemical Analysis; Geochemistry and Geologic Mapping; earthquake and tectonic studies; Geology and Paleoclimatology Research; High-pressure geophysics and materials,104,3008,29,https://openalex.org/A5064042305,
https://openalex.org/A5065204011,Nadia Katir,Euro-Mediterranean University of Fes,MA,Dendrimers and Hyperbranched Polymers; Mesoporous Materials and Catalysis; biodegradable polymer synthesis and properties; Synthesis and characterization of novel inorganic/organometallic compounds; Nanocomposite Films for Food Packaging,104,1757,24,https://openalex.org/A5065204011,
https://openalex.org/A5069856952,Abdelhakim El Ouali Lalami,Instituts Supérieurs des Professions Infirmières et Techniques de Santé,MA,Research on Leishmaniasis Studies; Insect Pest Control Strategies; Essential Oils and Antimicrobial Activity; Trypanosoma species research and implications; Mosquito-borne diseases and control,104,926,18,https://openalex.org/A5069856952,
https://openalex.org/A5083243519,Hajar Mousannif,Cadi Ayyad University,MA,Traffic and Road Safety; Traffic Prediction and Management Techniques; IoT and Edge/Fog Computing; Autonomous Vehicle Technology and Safety; Artificial Intelligence in Healthcare,104,3271,21,https://openalex.org/A5083243519,
https://openalex.org/A5084314778,C. Zouaoui,Hôpital Militaire Moulay Ismail,MA,"Diabetes Treatment and Management; Pituitary Gland Disorders and Treatments; Adrenal and Paraganglionic Tumors; Diabetes, Cardiovascular Risks, and Lipoproteins; Parathyroid Disorders and Treatments",104,12,1,https://openalex.org/A5084314778,
https://openalex.org/A5108320079,A.A. Guerboub,Hôpital Militaire Moulay Ismail,MA,Pituitary Gland Disorders and Treatments; Parathyroid Disorders and Treatments; Thyroid Cancer Diagnosis and Treatment; Neurological and metabolic disorders; Neuroendocrine Tumor Research Advances,104,9,2,https://openalex.org/A5108320079,
https://openalex.org/A5108681518,G. Elmghari,Centre Hospitalier Universitaire Mohammed VI,MA,"Pituitary Gland Disorders and Treatments; Adrenal and Paraganglionic Tumors; Growth Hormone and Insulin-like Growth Factors; Diabetes, Cardiovascular Risks, and Lipoproteins; Thyroid Disorders and Treatments",104,35,2,https://openalex.org/A5108681518,
https://openalex.org/A5108755164,Abdelilah Hakim,Cadi Ayyad University,MA,Image and Signal Denoising Methods; Advanced Image Processing Techniques; Sparse and Compressive Sensing Techniques; Image Processing Techniques and Applications; Evacuation and Crowd Dynamics,104,963,17,https://openalex.org/A5108755164,
https://openalex.org/A5110527695,Eugène Messou,Inserm,FR,HIV/AIDS Research and Interventions; HIV/AIDS drug development and treatment; HIV Research and Treatment; HIV-related health complications and treatments; Pneumocystis jirovecii pneumonia detection and treatment,104,2804,29,https://openalex.org/A5110527695,
https://openalex.org/A5111315384,Pierre Jamet,Laboratoire de Physique Subatomique et de Cosmologie,FR,"French Urban and Social Studies; Nietzsche, Schopenhauer, and Hegel; Psychoanalysis and Psychopathology Research; Historical and Literary Analyses; Advanced Mathematical Modeling in Engineering",104,528,10,https://openalex.org/A5111315384,
https://openalex.org/A5004045796,T. Lamcharfi,Agence pour le Développement et la Réhabilitation de la Ville de Fès,MA,Ferroelectric and Piezoelectric Materials; Microwave Dielectric Ceramics Synthesis; Multiferroics and related materials; Dielectric properties of ceramics; Acoustic Wave Resonator Technologies,103,973,16,https://openalex.org/A5004045796,
https://openalex.org/A5006295416,Abdelhak Khallouk,Abdelmalek Essaâdi University,MA,Urological Disorders and Treatments; Urologic and reproductive health conditions; Urinary and Genital Oncology Studies; Sarcoma Diagnosis and Treatment; Ureteral procedures and complications,103,600,14,https://openalex.org/A5006295416,
https://openalex.org/A5006858016,Richard Sibout,Institut National de la Recherche Agronomique,MA,Plant Gene Expression Analysis; Plant Molecular Biology Research; Polysaccharides and Plant Cell Walls; Lignin and Wood Chemistry; Plant Reproductive Biology,103,3949,28,https://openalex.org/A5006858016,
https://openalex.org/A5008699175,Narjisse Aichouni,Centre Hospitalier Universitaire Mohammed VI,MA,Sarcoma Diagnosis and Treatment; Infectious Diseases and Tuberculosis; Bone Tumor Diagnosis and Treatments; Neurological and metabolic disorders; Glioma Diagnosis and Treatment,103,147,6,https://openalex.org/A5008699175,
https://openalex.org/A5011698609,S. Benomar,Hôpital Mère-Enfant,FR,Neonatal and Maternal Infections; Streptococcal Infections and Treatments; Neonatal and fetal brain pathology; Nosocomial Infections in ICU; Neonatal Health and Biochemistry,103,284,9,https://openalex.org/A5011698609,
https://openalex.org/A5014388208,R. Gschwind,Centre National de la Recherche Scientifique,FR,Advanced Radiotherapy Techniques; Radiation Therapy and Dosimetry; Medical Imaging Techniques and Applications; Radiation Dose and Imaging; Lung Cancer Diagnosis and Treatment,103,299,9,https://openalex.org/A5014388208,
https://openalex.org/A5016061415,L. Bouirden,Université Ibn Zohr,MA,Greenhouse Technology and Climate Control; Metallurgical and Alloy Processes; Rare-earth and actinide compounds; Plant Water Relations and Carbon Dynamics; Intermetallics and Advanced Alloy Properties,103,2178,23,https://openalex.org/A5016061415,
https://openalex.org/A5023468916,El Mostafa Ketatni,Université Sultan Moulay Slimane,MA,X-ray Diffraction in Crystallography; Crystallization and Solubility Studies; Crystal structures of chemical compounds; Synthesis and biological activity; Metal complexes synthesis and properties,103,749,17,https://openalex.org/A5023468916,
https://openalex.org/A5023863154,Germán Cano-Sancho,Institut National de la Recherche Agronomique,MA,"Effects and risks of endocrine disrupting chemicals; Toxic Organic Pollutants Impact; Mycotoxins in Agriculture and Food; Per- and polyfluoroalkyl substances research; Health, Environment, Cognitive Aging",103,4486,32,https://openalex.org/A5023863154,
https://openalex.org/A5026077464,Nour Eddine Alaa,Cadi Ayyad University,MA,Advanced Mathematical Modeling in Engineering; Nonlinear Partial Differential Equations; Stability and Controllability of Differential Equations; Mathematical Biology Tumor Growth; Differential Equations and Numerical Methods,103,635,16,https://openalex.org/A5026077464,
https://openalex.org/A5040235814,Nasser Laouali,Inserm,FR,"Nutritional Studies and Diet; Nutrition, Genetics, and Disease; Consumer Attitudes and Food Labeling; Cancer Risks and Factors; Diet and metabolism studies",103,1624,19,https://openalex.org/A5040235814,
https://openalex.org/A5043094876,Muhammad Ikram,Al Akhawayn University,MA,"Environmental Sustainability in Business; Sustainable Supply Chain Management; Energy, Environment, Economic Growth; Grey System Theory Applications; Quality and Supply Management",103,5334,39,https://openalex.org/A5043094876,
https://openalex.org/A5044375898,Samir El Jaâfari,Université Moulay Ismail de Meknes,MA,Plant Pathogens and Fungal Diseases; Pesticide Exposure and Toxicity; Plant Physiology and Cultivation Studies; Postharvest Quality and Shelf Life Management; Vitamin D Research Studies,103,935,16,https://openalex.org/A5044375898,
https://openalex.org/A5044811024,Mohamed El Hafi,BirdLife International,KE,Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Synthesis and biological activity; Synthesis and Characterization of Heterocyclic Compounds; Crystal structures of chemical compounds,103,353,10,https://openalex.org/A5044811024,
https://openalex.org/A5046235626,Céline Dupieux,Université Claude Bernard Lyon 1,FR,Antimicrobial Resistance in Staphylococcus; Orthopedic Infections and Treatments; Bacterial Identification and Susceptibility Testing; Bacterial biofilms and quorum sensing; Infective Endocarditis Diagnosis and Management,103,2349,21,https://openalex.org/A5046235626,
https://openalex.org/A5046812264,Rajae Aboulaïch,Mohammed V University,MA,Numerical methods in inverse problems; Advanced Mathematical Modeling in Engineering; Islamic Finance and Banking Studies; Stochastic processes and financial applications; Advanced Numerical Methods in Computational Mathematics,103,556,10,https://openalex.org/A5046812264,
https://openalex.org/A5047083947,B. Jouan,Institut National de la Recherche Agronomique,MA,Plant Pathogens and Fungal Diseases; Plant Pathogenic Bacteria Studies; Plant Disease Resistance and Genetics; Plant Pathogens and Resistance; Plant-Microbe Interactions and Immunity,103,718,14,https://openalex.org/A5047083947,
https://openalex.org/A5047364205,Houssam Bkiyar,Centre Hospitalier Universitaire Mohammed VI,MA,COVID-19 Clinical Research Studies; Long-Term Effects of COVID-19; SARS-CoV-2 and COVID-19 Research; Peripheral Neuropathies and Disorders; Dermatological and COVID-19 studies,103,452,9,https://openalex.org/A5047364205,
https://openalex.org/A5048357730,Marwa Alaqarbeh,Applied Science Private University,JO,Computational Drug Discovery Methods; Synthesis and biological activity; Click Chemistry and Applications; Bioactive Compounds and Antitumor Agents; Synthesis and Characterization of Heterocyclic Compounds,103,1262,19,https://openalex.org/A5048357730,
https://openalex.org/A5050431209,Mohamed Elaatmani,Cadi Ayyad University,MA,Ferroelectric and Piezoelectric Materials; Microwave Dielectric Ceramics Synthesis; Dielectric properties of ceramics; Acoustic Wave Resonator Technologies; Crystal Structures and Properties,103,981,17,https://openalex.org/A5050431209,
https://openalex.org/A5055965434,Abdellah Zinedine,Chouaib Doukkali University,MA,"Mycotoxins in Agriculture and Food; Wheat and Barley Genetics and Pathology; Plant Disease Resistance and Genetics; Agriculture, Plant Science, Crop Management; Probiotics and Fermented Foods",103,4217,28,https://openalex.org/A5055965434,
https://openalex.org/A5061270427,Giulia Giacchè,Institut National de la Recherche Agronomique,MA,Agriculture and Rural Development Research; French Urban and Social Studies; Urban Agriculture and Sustainability; Diverse academic and cultural studies; Organic Food and Agriculture,103,383,10,https://openalex.org/A5061270427,
https://openalex.org/A5063786906,Nabil El Akkad,Sidi Mohamed Ben Abdellah University,MA,Chaos-based Image/Signal Encryption; Advanced Vision and Imaging; Advanced Steganography and Watermarking Techniques; Advanced Image and Video Retrieval Techniques; Optical measurement and interference techniques,103,1498,25,https://openalex.org/A5063786906,
https://openalex.org/A5067167438,Lhoussain El Fadil,Sidi Mohamed Ben Abdellah University,MA,Algebraic Geometry and Number Theory; Advanced Differential Equations and Dynamical Systems; Analytic Number Theory Research; Coding theory and cryptography; Polynomial and algebraic computation,103,464,13,https://openalex.org/A5067167438,
https://openalex.org/A5072319050,Mohammed Loudiki,Cadi Ayyad University,MA,Aquatic Ecosystems and Phytoplankton Dynamics; Biocrusts and Microbial Ecology; Marine and coastal ecosystems; Algal biology and biofuel production; Aquatic Ecosystems and Biodiversity,103,1591,22,https://openalex.org/A5072319050,
https://openalex.org/A5072948757,Amine Slaoui,Mohammed V University,MA,Urological Disorders and Treatments; Urologic and reproductive health conditions; Pediatric Urology and Nephrology Studies; Urinary and Genital Oncology Studies; Kidney Stones and Urolithiasis Treatments,103,252,7,https://openalex.org/A5072948757,
https://openalex.org/A5073954098,Said Laasri,Chouaib Doukkali University,MA,Hydrogen Storage and Materials; Bone Tissue Engineering Materials; Hybrid Renewable Energy Systems; Nuclear Materials and Properties; Superconductivity in MgB2 and Alloys,103,1483,18,https://openalex.org/A5073954098,
https://openalex.org/A5079386752,Badr Satrani,Office National de l'Eau Potable,MA,Essential Oils and Antimicrobial Activity; Phytochemistry and Biological Activities; African Botany and Ecology Studies; Natural product bioactivities and synthesis; Plant biochemistry and biosynthesis,103,1166,23,https://openalex.org/A5079386752,
https://openalex.org/A5086015490,Noreddine Gherabi,Université Sultan Moulay Slimane,MA,Semantic Web and Ontologies; Advanced Database Systems and Queries; Service-Oriented Architecture and Web Services; Artificial Intelligence in Healthcare; Recommender Systems and Techniques,103,537,13,https://openalex.org/A5086015490,
https://openalex.org/A5090525174,Rekia Belahsen,Chouaib Doukkali University,MA,"Nutritional Studies and Diet; Obesity, Physical Activity, Diet; Diabetes, Cardiovascular Risks, and Lipoproteins; Gestational Diabetes Research and Management; Dietary Effects on Health",103,1882,19,https://openalex.org/A5090525174,
https://openalex.org/A5102891946,Mohammed Boui,Mohammed V University,MA,Autoimmune Bullous Skin Diseases; Nonmelanoma Skin Cancer Studies; Cutaneous Melanoma Detection and Management; Nail Diseases and Treatments; Genetic and rare skin diseases.,103,140,7,https://openalex.org/A5102891946,
https://openalex.org/A5107939698,Simone Sottocornola,Mohammed V University,MA,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Computational Physics and Python Applications,103,1083,17,https://openalex.org/A5107939698,
https://openalex.org/A5108117242,Ahmed El Harfi,Université Ibn-Tofail,MA,Corrosion Behavior and Inhibition; Concrete Corrosion and Durability; Epoxy Resin Curing Processes; Synthesis and properties of polymers; Hydrogen embrittlement and corrosion behaviors in metals,103,5832,35,https://openalex.org/A5108117242,
https://openalex.org/A5108490068,Mohammed Abdoh Rafai,Centre Hospitalier Universitaire Ibn Rochd,MA,Peripheral Neuropathies and Disorders; Acute Ischemic Stroke Management; Parkinson's Disease Mechanisms and Treatments; Multiple Sclerosis Research Studies; Ocular Diseases and Behçet’s Syndrome,103,126,6,https://openalex.org/A5108490068,
https://openalex.org/A5108711805,Zahi Ismaili,Mohamed I University,MA,Pancreatic and Hepatic Oncology Research; Liver Disease Diagnosis and Treatment; Neuroendocrine Tumor Research Advances; Pancreatitis Pathology and Treatment; Gastrointestinal Bleeding Diagnosis and Treatment,103,195,8,https://openalex.org/A5108711805,
https://openalex.org/A5109147124,Jean‐François Tocanne,Centre National de la Recherche Scientifique,FR,Lipid Membrane Structure and Behavior; Spectroscopy and Quantum Chemical Studies; Photoreceptor and optogenetics research; Protein Structure and Dynamics; Surfactants and Colloidal Systems,103,4326,36,https://openalex.org/A5109147124,
https://openalex.org/A5109375215,Abdelbarre Oubaaz,Mohammed V University,MA,Ocular Diseases and Behçet’s Syndrome; Retinal and Optic Conditions; Intraocular Surgery and Lenses; Retinal Diseases and Treatments; Cerebral Venous Sinus Thrombosis,103,66,5,https://openalex.org/A5109375215,
https://openalex.org/A5112871323,Marie‐Annick Persuy,Institut National de la Recherche Agronomique,MA,Olfactory and Sensory Function Studies; Advanced Chemical Sensor Technologies; Biochemical Analysis and Sensing Techniques; Animal Genetics and Reproduction; Neurobiology and Insect Physiology Research,103,1258,20,https://openalex.org/A5112871323,
https://openalex.org/A5005461581,Hassan Satori,Mahindra Group (India),IN,Speech Recognition and Synthesis; Speech and Audio Processing; Energy Efficient Wireless Sensor Networks; Music and Audio Processing; Phonetics and Phonology Research,102,1471,22,https://openalex.org/A5005461581,
https://openalex.org/A5010873266,Elhachmia Ech-chihbi,Euro-Mediterranean University of Fes,MA,Corrosion Behavior and Inhibition; Concrete Corrosion and Durability; Hydrogen embrittlement and corrosion behaviors in metals; Electrochemical Analysis and Applications; Multicomponent Synthesis of Heterocycles,102,3731,39,https://openalex.org/A5010873266,
https://openalex.org/A5011648820,Bouazza Braikat,University of Hassan II Casablanca,MA,Composite Structure Analysis and Optimization; Numerical methods in engineering; Vibration and Dynamic Analysis; Advanced Numerical Methods in Computational Mathematics; Structural Analysis and Optimization,102,1170,21,https://openalex.org/A5011648820,
https://openalex.org/A5020402331,Mohamed Naji,Centre for Sustainable Energy,GB,Nuclear Materials and Properties; Advanced Battery Materials and Technologies; Hydrogen Storage and Materials; Nuclear materials and radiation effects; Advancements in Battery Materials,102,1090,20,https://openalex.org/A5020402331,
https://openalex.org/A5023092592,Otman Abdoun,Abdelmalek Essaâdi University,MA,Vehicle Routing Optimization Methods; Online Learning and Analytics; Intelligent Tutoring Systems and Adaptive Learning; Metaheuristic Optimization Algorithms Research; Smart Agriculture and AI,102,640,11,https://openalex.org/A5023092592,
https://openalex.org/A5027769215,El Mehdi Mellouli,National School of Architecture,MA,Vehicle Dynamics and Control Systems; Adaptive Control of Nonlinear Systems; Control and Dynamics of Mobile Robots; Advanced Control Systems Design; Traffic control and management,102,581,17,https://openalex.org/A5027769215,
https://openalex.org/A5030456862,Ali Kartit,Chouaib Doukkali University,MA,Cloud Data Security Solutions; Blockchain Technology Applications and Security; Cryptography and Data Security; Network Security and Intrusion Detection; IoT and Edge/Fog Computing,102,818,16,https://openalex.org/A5030456862,
https://openalex.org/A5036879202,Saïd Ouaskit,University of Hassan II Casablanca,MA,Atomic and Molecular Physics; Glass properties and applications; Mass Spectrometry Techniques and Applications; Material Dynamics and Properties; Advanced Chemical Physics Studies,102,1817,25,https://openalex.org/A5036879202,
https://openalex.org/A5038651303,P. Plitek,Supélec,FR,Literature and Cultural Memory; German Literature and Culture Studies; German Colonialism and Identity Studies; Simone de Beauvoir and Sartre; Moravian Church and William Blake,102,2,1,https://openalex.org/A5038651303,
https://openalex.org/A5039490732,Otman El Mrabet,Abdelmalek Essaâdi University,MA,Antenna Design and Analysis; Energy Harvesting in Wireless Networks; Advanced Antenna and Metasurface Technologies; Microwave Engineering and Waveguides; RFID technology advancements,102,545,13,https://openalex.org/A5039490732,
https://openalex.org/A5043005704,José Miguel Santos Preciado,"Ministerio de Transportes, Movilidad y Agenda Urbana",ES,"Regional Development and Innovation; Urbanism, Landscape, and Tourism Studies; Historical and socio-economic studies of Spain and related regions; Geography and Education Methods; Latin American Urban Studies",102,127,5,https://openalex.org/A5043005704,
https://openalex.org/A5044470246,Abdallah Badou,University of Hassan II Casablanca,MA,Cancer Immunotherapy and Biomarkers; Immune Cell Function and Interaction; Phytochemistry and Biological Activities; Andrographolide Research and Applications; T-cell and B-cell Immunology,102,2199,23,https://openalex.org/A5044470246,
https://openalex.org/A5053539212,Maïa Ponsonnet,Université Claude Bernard Lyon 1,FR,"Language, Metaphor, and Cognition; Linguistic Variation and Morphology; Categorization, perception, and language; Language, Discourse, Communication Strategies; Australian Indigenous Culture and History",102,1731,15,https://openalex.org/A5053539212,
https://openalex.org/A5054658066,Ali Boutoulout,Université Moulay Ismail de Meknes,MA,Stability and Controllability of Differential Equations; Advanced Mathematical Modeling in Engineering; Numerical methods in inverse problems; Fractional Differential Equations Solutions; Numerical methods for differential equations,102,582,12,https://openalex.org/A5054658066,
https://openalex.org/A5061085648,Guus Roeselers,Danone (Netherlands),NL,Gut microbiota and health; Probiotics and Fermented Foods; Neonatal Respiratory Health Research; Anesthesia and Neurotoxicity Research; Microbial Community Ecology and Physiology,102,5827,33,https://openalex.org/A5061085648,
https://openalex.org/A5061280393,Miloud Rahmoune,Laboratoire des Matériaux Avancés,FR,Building Energy and Comfort Optimization; Aeroelasticity and Vibration Control; Hygrothermal properties of building materials; Composite Structure Analysis and Optimization; Natural Fiber Reinforced Composites,102,950,13,https://openalex.org/A5061280393,
https://openalex.org/A5072177469,Romain Larbat,Institut National de la Recherche Agronomique,MA,Plant Physiology and Cultivation Studies; Plant Gene Expression Analysis; Plant chemical constituents analysis; Insect-Plant Interactions and Control; Plant biochemistry and biosynthesis,102,2744,29,https://openalex.org/A5072177469,
https://openalex.org/A5073105908,Hamid Nasrellah,Chouaib Doukkali University,MA,Adsorption and biosorption for pollutant removal; Corrosion Behavior and Inhibition; Nanomaterials for catalytic reactions; Concrete Corrosion and Durability; Advanced Photocatalysis Techniques,102,507,12,https://openalex.org/A5073105908,
